step,body,x,y,z,energy
2753,1,-5.873709e+10,1.373278e+11,0.000000e+00,-2.655050e+33
2754,0,6.258310e+05,4.746152e+05,0.000000e+00,-2.655051e+33
2754,1,-5.883567e+10,1.372854e+11,0.000000e+00,-2.655051e+33
2755,0,6.261269e+05,4.750646e+05,0.000000e+00,-2.655053e+33
2755,1,-5.893421e+10,1.372430e+11,0.000000e+00,-2.655053e+33
2756,0,6.264227e+05,4.755142e+05,0.000000e+00,-2.655054e+33
2756,1,-5.903273e+10,1.372004e+11,0.000000e+00,-2.655054e+33
2757,0,6.267184e+05,4.759640e+05,0.000000e+00,-2.655055e+33
2757,1,-5.913121e+10,1.371578e+11,0.000000e+00,-2.655055e+33
2758,0,6.270140e+05,4.764140e+05,0.000000e+00,-2.655057e+33
2758,1,-5.922967e+10,1.371152e+11,0.000000e+00,-2.655057e+33
2759,0,6.273095e+05,4.768642e+05,0.000000e+00,-2.655058e+33
2759,1,-5.932809e+10,1.370724e+11,0.000000e+00,-2.655058e+33
2760,0,6.276049e+05,4.773146e+05,0.000000e+00,-2.655060e+33
2760,1,-5.942649e+10,1.370296e+11,0.000000e+00,-2.655060e+33
2761,0,6.279002e+05,4.777653e+05,0.000000e+00,-2.655061e+33
2761,1,-5.952485e+10,1.369867e+11,0.000000e+00,-2.655061e+33
2762,0,6.281955e+05,4.782161e+05,0.000000e+00,-2.655062e+33
2762,1,-5.962318e+10,1.369438e+11,0.000000e+00,-2.655062e+33
2763,0,6.284906e+05,4.786672e+05,0.000000e+00,-2.655064e+33
2763,1,-5.972148e+10,1.369008e+11,0.000000e+00,-2.655064e+33
2764,0,6.287857e+05,4.791185e+05,0.000000e+00,-2.655065e+33
2764,1,-5.981975e+10,1.368577e+11,0.000000e+00,-2.655065e+33
2765,0,6.290807e+05,4.795700e+05,0.000000e+00,-2.655066e+33
2765,1,-5.991799e+10,1.368145e+11,0.000000e+00,-2.655066e+33
2766,0,6.293755e+05,4.800217e+05,0.000000e+00,-2.655068e+33
2766,1,-6.001620e+10,1.367713e+11,0.000000e+00,-2.655068e+33
2767,0,6.296703e+05,4.804736e+05,0.000000e+00,-2.655069e+33
2767,1,-6.011438e+10,1.367280e+11,0.000000e+00,-2.655069e+33
2768,0,6.299650e+05,4.809257e+05,0.000000e+00,-2.655071e+33
2768,1,-6.021252e+10,1.366846e+11,0.000000e+00,-2.655071e+33
2769,0,6.302596e+05,4.813781e+05,0.000000e+00,-2.655072e+33
2769,1,-6.031064e+10,1.366411e+11,0.000000e+00,-2.655072e+33
2770,0,6.305541e+05,4.818306e+05,0.000000e+00,-2.655073e+33
2770,1,-6.040872e+10,1.365976e+11,0.000000e+00,-2.655073e+33
2771,0,6.308485e+05,4.822834e+05,0.000000e+00,-2.655075e+33
2771,1,-6.050677e+10,1.365540e+11,0.000000e+00,-2.655075e+33
2772,0,6.311428e+05,4.827364e+05,0.000000e+00,-2.655076e+33
2772,1,-6.060479e+10,1.365104e+11,0.000000e+00,-2.655076e+33
2773,0,6.314370e+05,4.831896e+05,0.000000e+00,-2.655077e+33
2773,1,-6.070278e+10,1.364667e+11,0.000000e+00,-2.655077e+33
2774,0,6.317311e+05,4.836430e+05,0.000000e+00,-2.655079e+33
2774,1,-6.080074e+10,1.364229e+11,0.000000e+00,-2.655079e+33
2775,0,6.320252e+05,4.840966e+05,0.000000e+00,-2.655080e+33
2775,1,-6.089867e+10,1.363790e+11,0.000000e+00,-2.655080e+33
2776,0,6.323191e+05,4.845504e+05,0.000000e+00,-2.655081e+33
2776,1,-6.099657e+10,1.363350e+11,0.000000e+00,-2.655081e+33
2777,0,6.326129e+05,4.850044e+05,0.000000e+00,-2.655083e+33
2777,1,-6.109443e+10,1.362910e+11,0.000000e+00,-2.655083e+33
2778,0,6.329067e+05,4.854587e+05,0.000000e+00,-2.655084e+33
2778,1,-6.119226e+10,1.362470e+11,0.000000e+00,-2.655084e+33
2779,0,6.332003e+05,4.859131e+05,0.000000e+00,-2.655086e+33
2779,1,-6.129006e+10,1.362028e+11,0.000000e+00,-2.655086e+33
2780,0,6.334939e+05,4.863678e+05,0.000000e+00,-2.655087e+33
2780,1,-6.138783e+10,1.361586e+11,0.000000e+00,-2.655087e+33
2781,0,6.337873e+05,4.868227e+05,0.000000e+00,-2.655088e+33
2781,1,-6.148557e+10,1.361143e+11,0.000000e+00,-2.655088e+33
2782,0,6.340807e+05,4.872778e+05,0.000000e+00,-2.655090e+33
2782,1,-6.158328e+10,1.360699e+11,0.000000e+00,-2.655090e+33
2783,0,6.343740e+05,4.877331e+05,0.000000e+00,-2.655091e+33
2783,1,-6.168095e+10,1.360255e+11,0.000000e+00,-2.655091e+33
2784,0,6.346671e+05,4.881886e+05,0.000000e+00,-2.655092e+33
2784,1,-6.177859e+10,1.359810e+11,0.000000e+00,-2.655092e+33
2785,0,6.349602e+05,4.886443e+05,0.000000e+00,-2.655094e+33
2785,1,-6.187620e+10,1.359364e+11,0.000000e+00,-2.655094e+33
2786,0,6.352532e+05,4.891003e+05,0.000000e+00,-2.655095e+33
2786,1,-6.197378e+10,1.358918e+11,0.000000e+00,-2.655095e+33
2787,0,6.355461e+05,4.895564e+05,0.000000e+00,-2.655097e+33
2787,1,-6.207133e+10,1.358471e+11,0.000000e+00,-2.655097e+33
2788,0,6.358389e+05,4.900128e+05,0.000000e+00,-2.655098e+33
2788,1,-6.216884e+10,1.358023e+11,0.000000e+00,-2.655098e+33
2789,0,6.361316e+05,4.904693e+05,0.000000e+00,-2.655099e+33
2789,1,-6.226632e+10,1.357574e+11,0.000000e+00,-2.655099e+33
2790,0,6.364242e+05,4.909261e+05,0.000000e+00,-2.655101e+33
2790,1,-6.236377e+10,1.357125e+11,0.000000e+00,-2.655101e+33
2791,0,6.367167e+05,4.913831e+05,0.000000e+00,-2.655102e+33
2791,1,-6.246119e+10,1.356675e+11,0.000000e+00,-2.655102e+33
2792,0,6.370091e+05,4.918403e+05,0.000000e+00,-2.655103e+33
2792,1,-6.255858e+10,1.356224e+11,0.000000e+00,-2.655103e+33
2793,0,6.373014e+05,4.922977e+05,0.000000e+00,-2.655105e+33
2793,1,-6.265593e+10,1.355773e+11,0.000000e+00,-2.655105e+33
2794,0,6.375936e+05,4.927553e+05,0.000000e+00,-2.655106e+33
2794,1,-6.275325e+10,1.355321e+11,0.000000e+00,-2.655106e+33
2795,0,6.378857e+05,4.932131e+05,0.000000e+00,-2.655108e+33
2795,1,-6.285054e+10,1.354868e+11,0.000000e+00,-2.655108e+33
2796,0,6.381777e+05,4.936712e+05,0.000000e+00,-2.655109e+33
2796,1,-6.294779e+10,1.354415e+11,0.000000e+00,-2.655109e+33
2797,0,6.384696e+05,4.941294e+05,0.000000e+00,-2.655110e+33
2797,1,-6.304502e+10,1.353961e+11,0.000000e+00,-2.655110e+33
2798,0,6.387614e+05,4.945879e+05,0.000000e+00,-2.655112e+33
2798,1,-6.314221e+10,1.353506e+11,0.000000e+00,-2.655112e+33
2799,0,6.390531e+05,4.950466e+05,0.000000e+00,-2.655113e+33
2799,1,-6.323937e+10,1.353050e+11,0.000000e+00,-2.655113e+33
2800,0,6.393448e+05,4.955054e+05,0.000000e+00,-2.655114e+33
2800,1,-6.333649e+10,1.352594e+11,0.000000e+00,-2.655114e+33
2801,0,6.396363e+05,4.959645e+05,0.000000e+00,-2.655116e+33
2801,1,-6.343358e+10,1.352137e+11,0.000000e+00,-2.655116e+33
2802,0,6.399277e+05,4.964238e+05,0.000000e+00,-2.655117e+33
2802,1,-6.353064e+10,1.351680e+11,0.000000e+00,-2.655117e+33
2803,0,6.402190e+05,4.968833e+05,0.000000e+00,-2.655118e+33
2803,1,-6.362767e+10,1.351221e+11,0.000000e+00,-2.655118e+33
2804,0,6.405103e+05,4.973430e+05,0.000000e+00,-2.655120e+33
2804,1,-6.372466e+10,1.350762e+11,0.000000e+00,-2.655120e+33
2805,0,6.408014e+05,4.978030e+05,0.000000e+00,-2.655121e+33
2805,1,-6.382163e+10,1.350303e+11,0.000000e+00,-2.655121e+33
2806,0,6.410924e+05,4.982631e+05,0.000000e+00,-2.655123e+33
2806,1,-6.391855e+10,1.349842e+11,0.000000e+00,-2.655123e+33
2807,0,6.413833e+05,4.987234e+05,0.000000e+00,-2.655124e+33
2807,1,-6.401545e+10,1.349381e+11,0.000000e+00,-2.655124e+33
2808,0,6.416742e+05,4.991840e+05,0.000000e+00,-2.655125e+33
2808,1,-6.411231e+10,1.348919e+11,0.000000e+00,-2.655125e+33
2809,0,6.419649e+05,4.996448e+05,0.000000e+00,-2.655127e+33
2809,1,-6.420914e+10,1.348457e+11,0.000000e+00,-2.655127e+33
2810,0,6.422555e+05,5.001057e+05,0.000000e+00,-2.655128e+33
2810,1,-6.430594e+10,1.347993e+11,0.000000e+00,-2.655128e+33
2811,0,6.425461e+05,5.005669e+05,0.000000e+00,-2.655129e+33
2811,1,-6.440270e+10,1.347530e+11,0.000000e+00,-2.655129e+33
2812,0,6.428365e+05,5.010283e+05,0.000000e+00,-2.655131e+33
2812,1,-6.449943e+10,1.347065e+11,0.000000e+00,-2.655131e+33
2813,0,6.431268e+05,5.014899e+05,0.000000e+00,-2.655132e+33
2813,1,-6.459612e+10,1.346600e+11,0.000000e+00,-2.655132e+33
2814,0,6.434171e+05,5.019517e+05,0.000000e+00,-2.655134e+33
2814,1,-6.469279e+10,1.346134e+11,0.000000e+00,-2.655134e+33
2815,0,6.437072e+05,5.024137e+05,0.000000e+00,-2.655135e+33
2815,1,-6.478941e+10,1.345667e+11,0.000000e+00,-2.655135e+33
2816,0,6.439972e+05,5.028759e+05,0.000000e+00,-2.655136e+33
2816,1,-6.488601e+10,1.345200e+11,0.000000e+00,-2.655136e+33
2817,0,6.442871e+05,5.033384e+05,0.000000e+00,-2.655138e+33
2817,1,-6.498257e+10,1.344732e+11,0.000000e+00,-2.655138e+33
2818,0,6.445770e+05,5.038010e+05,0.000000e+00,-2.655139e+33
2818,1,-6.507910e+10,1.344263e+11,0.000000e+00,-2.655139e+33
2819,0,6.448667e+05,5.042639e+05,0.000000e+00,-2.655140e+33
2819,1,-6.517560e+10,1.343793e+11,0.000000e+00,-2.655140e+33
2820,0,6.451563e+05,5.047269e+05,0.000000e+00,-2.655142e+33
2820,1,-6.527206e+10,1.343323e+11,0.000000e+00,-2.655142e+33
2821,0,6.454458e+05,5.051902e+05,0.000000e+00,-2.655143e+33
2821,1,-6.536848e+10,1.342852e+11,0.000000e+00,-2.655143e+33
2822,0,6.457353e+05,5.056537e+05,0.000000e+00,-2.655145e+33
2822,1,-6.546488e+10,1.342381e+11,0.000000e+00,-2.655145e+33
2823,0,6.460246e+05,5.061173e+05,0.000000e+00,-2.655146e+33
2823,1,-6.556124e+10,1.341909e+11,0.000000e+00,-2.655146e+33
2824,0,6.463138e+05,5.065812e+05,0.000000e+00,-2.655147e+33
2824,1,-6.565756e+10,1.341436e+11,0.000000e+00,-2.655147e+33
2825,0,6.466029e+05,5.070453e+05,0.000000e+00,-2.655149e+33
2825,1,-6.575386e+10,1.340962e+11,0.000000e+00,-2.655149e+33
2826,0,6.468919e+05,5.075096e+05,0.000000e+00,-2.655150e+33
2826,1,-6.585011e+10,1.340488e+11,0.000000e+00,-2.655150e+33
2827,0,6.471809e+05,5.079741e+05,0.000000e+00,-2.655151e+33
2827,1,-6.594634e+10,1.340013e+11,0.000000e+00,-2.655151e+33
2828,0,6.474697e+05,5.084389e+05,0.000000e+00,-2.655153e+33
2828,1,-6.604253e+10,1.339537e+11,0.000000e+00,-2.655153e+33
2829,0,6.477584e+05,5.089038e+05,0.000000e+00,-2.655154e+33
2829,1,-6.613868e+10,1.339061e+11,0.000000e+00,-2.655154e+33
2830,0,6.480470e+05,5.093689e+05,0.000000e+00,-2.655155e+33
2830,1,-6.623480e+10,1.338584e+11,0.000000e+00,-2.655155e+33
2831,0,6.483355e+05,5.098343e+05,0.000000e+00,-2.655157e+33
2831,1,-6.633089e+10,1.338106e+11,0.000000e+00,-2.655157e+33
2832,0,6.486239e+05,5.102998e+05,0.000000e+00,-2.655158e+33
2832,1,-6.642694e+10,1.337627e+11,0.000000e+00,-2.655158e+33
2833,0,6.489122e+05,5.107656e+05,0.000000e+00,-2.655160e+33
2833,1,-6.652296e+10,1.337148e+11,0.000000e+00,-2.655160e+33
2834,0,6.492004e+05,5.112316e+05,0.000000e+00,-2.655161e+33
2834,1,-6.661895e+10,1.336668e+11,0.000000e+00,-2.655161e+33
2835,0,6.494885e+05,5.116977e+05,0.000000e+00,-2.655162e+33
2835,1,-6.671490e+10,1.336188e+11,0.000000e+00,-2.655162e+33
2836,0,6.497765e+05,5.121641e+05,0.000000e+00,-2.655164e+33
2836,1,-6.681081e+10,1.335707e+11,0.000000e+00,-2.655164e+33
2837,0,6.500643e+05,5.126307e+05,0.000000e+00,-2.655165e+33
2837,1,-6.690669e+10,1.335225e+11,0.000000e+00,-2.655165e+33
2838,0,6.503521e+05,5.130975e+05,0.000000e+00,-2.655166e+33
2838,1,-6.700254e+10,1.334742e+11,0.000000e+00,-2.655166e+33
2839,0,6.506398e+05,5.135645e+05,0.000000e+00,-2.655168e+33
2839,1,-6.709835e+10,1.334259e+11,0.000000e+00,-2.655168e+33
2840,0,6.509274e+05,5.140317e+05,0.000000e+00,-2.655169e+33
2840,1,-6.719413e+10,1.333775e+11,0.000000e+00,-2.655169e+33
2841,0,6.512148e+05,5.144991e+05,0.000000e+00,-2.655171e+33
2841,1,-6.728987e+10,1.333290e+11,0.000000e+00,-2.655171e+33
2842,0,6.515022e+05,5.149667e+05,0.000000e+00,-2.655172e+33
2842,1,-6.738558e+10,1.332805e+11,0.000000e+00,-2.655172e+33
2843,0,6.517895e+05,5.154346e+05,0.000000e+00,-2.655173e+33
2843,1,-6.748125e+10,1.332319e+11,0.000000e+00,-2.655173e+33
2844,0,6.520766e+05,5.159026e+05,0.000000e+00,-2.655175e+33
2844,1,-6.757689e+10,1.331832e+11,0.000000e+00,-2.655175e+33
2845,0,6.523637e+05,5.163709e+05,0.000000e+00,-2.655176e+33
2845,1,-6.767249e+10,1.331345e+11,0.000000e+00,-2.655176e+33
2846,0,6.526506e+05,5.168393e+05,0.000000e+00,-2.655177e+33
2846,1,-6.776806e+10,1.330856e+11,0.000000e+00,-2.655177e+33
2847,0,6.529374e+05,5.173080e+05,0.000000e+00,-2.655179e+33
2847,1,-6.786359e+10,1.330368e+11,0.000000e+00,-2.655179e+33
2848,0,6.532242e+05,5.177768e+05,0.000000e+00,-2.655180e+33
2848,1,-6.795909e+10,1.329878e+11,0.000000e+00,-2.655180e+33
2849,0,6.535108e+05,5.182459e+05,0.000000e+00,-2.655182e+33
2849,1,-6.805455e+10,1.329388e+11,0.000000e+00,-2.655182e+33
2850,0,6.537973e+05,5.187152e+05,0.000000e+00,-2.655183e+33
2850,1,-6.814998e+10,1.328897e+11,0.000000e+00,-2.655183e+33
2851,0,6.540837e+05,5.191846e+05,0.000000e+00,-2.655184e+33
2851,1,-6.824537e+10,1.328406e+11,0.000000e+00,-2.655184e+33
2852,0,6.543701e+05,5.196543e+05,0.000000e+00,-2.655186e+33
2852,1,-6.834073e+10,1.327913e+11,0.000000e+00,-2.655186e+33
2853,0,6.546563e+05,5.201242e+05,0.000000e+00,-2.655187e+33
2853,1,-6.843605e+10,1.327420e+11,0.000000e+00,-2.655187e+33
2854,0,6.549424e+05,5.205943e+05,0.000000e+00,-2.655188e+33
2854,1,-6.853134e+10,1.326927e+11,0.000000e+00,-2.655188e+33
2855,0,6.552283e+05,5.210646e+05,0.000000e+00,-2.655190e+33
2855,1,-6.862659e+10,1.326433e+11,0.000000e+00,-2.655190e+33
2856,0,6.555142e+05,5.215351e+05,0.000000e+00,-2.655191e+33
2856,1,-6.872180e+10,1.325938e+11,0.000000e+00,-2.655191e+33
2857,0,6.558000e+05,5.220058e+05,0.000000e+00,-2.655192e+33
2857,1,-6.881698e+10,1.325442e+11,0.000000e+00,-2.655192e+33
2858,0,6.560857e+05,5.224768e+05,0.000000e+00,-2.655194e+33
2858,1,-6.891213e+10,1.324946e+11,0.000000e+00,-2.655194e+33
2859,0,6.563712e+05,5.229479e+05,0.000000e+00,-2.655195e+33
2859,1,-6.900724e+10,1.324449e+11,0.000000e+00,-2.655195e+33
2860,0,6.566567e+05,5.234192e+05,0.000000e+00,-2.655197e+33
2860,1,-6.910231e+10,1.323951e+11,0.000000e+00,-2.655197e+33
2861,0,6.569421e+05,5.238908e+05,0.000000e+00,-2.655198e+33
2861,1,-6.919735e+10,1.323453e+11,0.000000e+00,-2.655198e+33
2862,0,6.572273e+05,5.243625e+05,0.000000e+00,-2.655199e+33
2862,1,-6.929235e+10,1.322953e+11,0.000000e+00,-2.655199e+33
2863,0,6.575124e+05,5.248344e+05,0.000000e+00,-2.655201e+33
2863,1,-6.938731e+10,1.322454e+11,0.000000e+00,-2.655201e+33
2864,0,6.577975e+05,5.253066e+05,0.000000e+00,-2.655202e+33
2864,1,-6.948224e+10,1.321953e+11,0.000000e+00,-2.655202e+33
2865,0,6.580824e+05,5.257789e+05,0.000000e+00,-2.655203e+33
2865,1,-6.957714e+10,1.321452e+11,0.000000e+00,-2.655203e+33
2866,0,6.583672e+05,5.262515e+05,0.000000e+00,-2.655205e+33
2866,1,-6.967199e+10,1.320950e+11,0.000000e+00,-2.655205e+33
2867,0,6.586519e+05,5.267243e+05,0.000000e+00,-2.655206e+33
2867,1,-6.976682e+10,1.320448e+11,0.000000e+00,-2.655206e+33
2868,0,6.589365e+05,5.271972e+05,0.000000e+00,-2.655208e+33
2868,1,-6.986160e+10,1.319945e+11,0.000000e+00,-2.655208e+33
2869,0,6.592210e+05,5.276704e+05,0.000000e+00,-2.655209e+33
2869,1,-6.995635e+10,1.319441e+11,0.000000e+00,-2.655209e+33
2870,0,6.595054e+05,5.281438e+05,0.000000e+00,-2.655210e+33
2870,1,-7.005107e+10,1.318936e+11,0.000000e+00,-2.655210e+33
2871,0,6.597896e+05,5.286174e+05,0.000000e+00,-2.655212e+33
2871,1,-7.014574e+10,1.318431e+11,0.000000e+00,-2.655212e+33
2872,0,6.600738e+05,5.290912e+05,0.000000e+00,-2.655213e+33
2872,1,-7.024038e+10,1.317925e+11,0.000000e+00,-2.655213e+33
2873,0,6.603578e+05,5.295652e+05,0.000000e+00,-2.655214e+33
2873,1,-7.033499e+10,1.317419e+11,0.000000e+00,-2.655214e+33
2874,0,6.606418e+05,5.300394e+05,0.000000e+00,-2.655216e+33
2874,1,-7.042956e+10,1.316911e+11,0.000000e+00,-2.655216e+33
2875,0,6.609256e+05,5.305138e+05,0.000000e+00,-2.655217e+33
2875,1,-7.052409e+10,1.316403e+11,0.000000e+00,-2.655217e+33
2876,0,6.612093e+05,5.309884e+05,0.000000e+00,-2.655219e+33
2876,1,-7.061858e+10,1.315895e+11,0.000000e+00,-2.655219e+33
2877,0,6.614930e+05,5.314632e+05,0.000000e+00,-2.655220e+33
2877,1,-7.071304e+10,1.315386e+11,0.000000e+00,-2.655220e+33
2878,0,6.617765e+05,5.319382e+05,0.000000e+00,-2.655221e+33
2878,1,-7.080747e+10,1.314876e+11,0.000000e+00,-2.655221e+33
2879,0,6.620599e+05,5.324134e+05,0.000000e+00,-2.655223e+33
2879,1,-7.090185e+10,1.314365e+11,0.000000e+00,-2.655223e+33
2880,0,6.623431e+05,5.328888e+05,0.000000e+00,-2.655224e+33
2880,1,-7.099620e+10,1.313854e+11,0.000000e+00,-2.655224e+33
2881,0,6.626263e+05,5.333645e+05,0.000000e+00,-2.655225e+33
2881,1,-7.109051e+10,1.313342e+11,0.000000e+00,-2.655225e+33
2882,0,6.629094e+05,5.338403e+05,0.000000e+00,-2.655227e+33
2882,1,-7.118479e+10,1.312829e+11,0.000000e+00,-2.655227e+33
2883,0,6.631923e+05,5.343163e+05,0.000000e+00,-2.655228e+33
2883,1,-7.127903e+10,1.312315e+11,0.000000e+00,-2.655228e+33
2884,0,6.634752e+05,5.347926e+05,0.000000e+00,-2.655229e+33
2884,1,-7.137323e+10,1.311801e+11,0.000000e+00,-2.655229e+33
2885,0,6.637579e+05,5.352690e+05,0.000000e+00,-2.655231e+33
2885,1,-7.146740e+10,1.311287e+11,0.000000e+00,-2.655231e+33
2886,0,6.640405e+05,5.357456e+05,0.000000e+00,-2.655232e+33
2886,1,-7.156152e+10,1.310771e+11,0.000000e+00,-2.655232e+33
2887,0,6.643230e+05,5.362225e+05,0.000000e+00,-2.655234e+33
2887,1,-7.165562e+10,1.310255e+11,0.000000e+00,-2.655234e+33
2888,0,6.646054e+05,5.366995e+05,0.000000e+00,-2.655235e+33
2888,1,-7.174967e+10,1.309738e+11,0.000000e+00,-2.655235e+33
2889,0,6.648877e+05,5.371768e+05,0.000000e+00,-2.655236e+33
2889,1,-7.184369e+10,1.309221e+11,0.000000e+00,-2.655236e+33
2890,0,6.651699e+05,5.376542e+05,0.000000e+00,-2.655238e+33
2890,1,-7.193767e+10,1.308703e+11,0.000000e+00,-2.655238e+33
2891,0,6.654520e+05,5.381319e+05,0.000000e+00,-2.655239e+33
2891,1,-7.203161e+10,1.308184e+11,0.000000e+00,-2.655239e+33
2892,0,6.657339e+05,5.386098e+05,0.000000e+00,-2.655240e+33
2892,1,-7.212552e+10,1.307665e+11,0.000000e+00,-2.655240e+33
2893,0,6.660158e+05,5.390878e+05,0.000000e+00,-2.655242e+33
2893,1,-7.221938e+10,1.307145e+11,0.000000e+00,-2.655242e+33
2894,0,6.662975e+05,5.395661e+05,0.000000e+00,-2.655243e+33
2894,1,-7.231322e+10,1.306624e+11,0.000000e+00,-2.655243e+33
2895,0,6.665791e+05,5.400446e+05,0.000000e+00,-2.655245e+33
2895,1,-7.240701e+10,1.306102e+11,0.000000e+00,-2.655245e+33
2896,0,6.668606e+05,5.405232e+05,0.000000e+00,-2.655246e+33
2896,1,-7.250077e+10,1.305580e+11,0.000000e+00,-2.655246e+33
2897,0,6.671420e+05,5.410021e+05,0.000000e+00,-2.655247e+33
2897,1,-7.259448e+10,1.305057e+11,0.000000e+00,-2.655247e+33
2898,0,6.674233e+05,5.414812e+05,0.000000e+00,-2.655249e+33
2898,1,-7.268817e+10,1.304534e+11,0.000000e+00,-2.655249e+33
2899,0,6.677045e+05,5.419605e+05,0.000000e+00,-2.655250e+33
2899,1,-7.278181e+10,1.304010e+11,0.000000e+00,-2.655250e+33
2900,0,6.679855e+05,5.424400e+05,0.000000e+00,-2.655251e+33
2900,1,-7.287542e+10,1.303485e+11,0.000000e+00,-2.655251e+33
2901,0,6.682665e+05,5.429196e+05,0.000000e+00,-2.655253e+33
2901,1,-7.296898e+10,1.302959e+11,0.000000e+00,-2.655253e+33
2902,0,6.685473e+05,5.433995e+05,0.000000e+00,-2.655254e+33
2902,1,-7.306251e+10,1.302433e+11,0.000000e+00,-2.655254e+33
2903,0,6.688280e+05,5.438796e+05,0.000000e+00,-2.655256e+33
2903,1,-7.315601e+10,1.301906e+11,0.000000e+00,-2.655256e+33
2904,0,6.691086e+05,5.443599e+05,0.000000e+00,-2.655257e+33
2904,1,-7.324946e+10,1.301379e+11,0.000000e+00,-2.655257e+33
2905,0,6.693891e+05,5.448404e+05,0.000000e+00,-2.655258e+33
2905,1,-7.334288e+10,1.300850e+11,0.000000e+00,-2.655258e+33
2906,0,6.696695e+05,5.453211e+05,0.000000e+00,-2.655260e+33
2906,1,-7.343626e+10,1.300322e+11,0.000000e+00,-2.655260e+33
2907,0,6.699497e+05,5.458020e+05,0.000000e+00,-2.655261e+33
2907,1,-7.352960e+10,1.299792e+11,0.000000e+00,-2.655261e+33
2908,0,6.702299e+05,5.462831e+05,0.000000e+00,-2.655262e+33
2908,1,-7.362290e+10,1.299262e+11,0.000000e+00,-2.655262e+33
2909,0,6.705099e+05,5.467644e+05,0.000000e+00,-2.655264e+33
2909,1,-7.371617e+10,1.298731e+11,0.000000e+00,-2.655264e+33
2910,0,6.707898e+05,5.472459e+05,0.000000e+00,-2.655265e+33
2910,1,-7.380940e+10,1.298199e+11,0.000000e+00,-2.655265e+33
2911,0,6.710696e+05,5.477276e+05,0.000000e+00,-2.655266e+33
2911,1,-7.390259e+10,1.297667e+11,0.000000e+00,-2.655266e+33
2912,0,6.713493e+05,5.482095e+05,0.000000e+00,-2.655268e+33
2912,1,-7.399574e+10,1.297134e+11,0.000000e+00,-2.655268e+33
2913,0,6.716289e+05,5.486916e+05,0.000000e+00,-2.655269e+33
2913,1,-7.408885e+10,1.296601e+11,0.000000e+00,-2.655269e+33
2914,0,6.719083e+05,5.491739e+05,0.000000e+00,-2.655271e+33
2914,1,-7.418192e+10,1.296066e+11,0.000000e+00,-2.655271e+33
2915,0,6.721877e+05,5.496564e+05,0.000000e+00,-2.655272e+33
2915,1,-7.427496e+10,1.295531e+11,0.000000e+00,-2.655272e+33
2916,0,6.724669e+05,5.501391e+05,0.000000e+00,-2.655273e+33
2916,1,-7.436796e+10,1.294996e+11,0.000000e+00,-2.655273e+33
2917,0,6.727460e+05,5.506220e+05,0.000000e+00,-2.655275e+33
2917,1,-7.446092e+10,1.294459e+11,0.000000e+00,-2.655275e+33
2918,0,6.730250e+05,5.511051e+05,0.000000e+00,-2.655276e+33
2918,1,-7.455384e+10,1.293923e+11,0.000000e+00,-2.655276e+33
2919,0,6.733039e+05,5.515884e+05,0.000000e+00,-2.655277e+33
2919,1,-7.464672e+10,1.293385e+11,0.000000e+00,-2.655277e+33
2920,0,6.735826e+05,5.520719e+05,0.000000e+00,-2.655279e+33
2920,1,-7.473956e+10,1.292847e+11,0.000000e+00,-2.655279e+33
2921,0,6.738613e+05,5.525556e+05,0.000000e+00,-2.655280e+33
2921,1,-7.483237e+10,1.292308e+11,0.000000e+00,-2.655280e+33
2922,0,6.741398e+05,5.530395e+05,0.000000e+00,-2.655282e+33
2922,1,-7.492513e+10,1.291768e+11,0.000000e+00,-2.655282e+33
2923,0,6.744182e+05,5.535236e+05,0.000000e+00,-2.655283e+33
2923,1,-7.501786e+10,1.291228e+11,0.000000e+00,-2.655283e+33
2924,0,6.746965e+05,5.540080e+05,0.000000e+00,-2.655284e+33
2924,1,-7.511055e+10,1.290687e+11,0.000000e+00,-2.655284e+33
2925,0,6.749747e+05,5.544925e+05,0.000000e+00,-2.655286e+33
2925,1,-7.520320e+10,1.290145e+11,0.000000e+00,-2.655286e+33
2926,0,6.752528e+05,5.549772e+05,0.000000e+00,-2.655287e+33
2926,1,-7.529581e+10,1.289603e+11,0.000000e+00,-2.655287e+33
2927,0,6.755307e+05,5.554621e+05,0.000000e+00,-2.655288e+33
2927,1,-7.538838e+10,1.289060e+11,0.000000e+00,-2.655288e+33
2928,0,6.758086e+05,5.559472e+05,0.000000e+00,-2.655290e+33
2928,1,-7.548091e+10,1.288517e+11,0.000000e+00,-2.655290e+33
2929,0,6.760863e+05,5.564325e+05,0.000000e+00,-2.655291e+33
2929,1,-7.557341e+10,1.287972e+11,0.000000e+00,-2.655291e+33
2930,0,6.763639e+05,5.569180e+05,0.000000e+00,-2.655293e+33
2930,1,-7.566586e+10,1.287427e+11,0.000000e+00,-2.655293e+33
2931,0,6.766413e+05,5.574037e+05,0.000000e+00,-2.655294e+33
2931,1,-7.575828e+10,1.286882e+11,0.000000e+00,-2.655294e+33
2932,0,6.769187e+05,5.578896e+05,0.000000e+00,-2.655295e+33
2932,1,-7.585066e+10,1.286335e+11,0.000000e+00,-2.655295e+33
2933,0,6.771960e+05,5.583757e+05,0.000000e+00,-2.655297e+33
2933,1,-7.594299e+10,1.285789e+11,0.000000e+00,-2.655297e+33
2934,0,6.774731e+05,5.588621e+05,0.000000e+00,-2.655298e+33
2934,1,-7.603529e+10,1.285241e+11,0.000000e+00,-2.655298e+33
